X,Y,OBJECTID,PROJECT_NA,AV_ADD,TOOLTIP,NLA_URL
-118.307811368948,34.1017457116757,2070,HOLLYWEST - HOLLYWOOD & WESTERN (PHASE 1),5433 HOLLYWOOD BLVD,Project Name: HOLLYWEST - HOLLYWOOD & WESTERN (PHASE 1)\nAddress: 5433 HOLLYWOOD BLVD,navigatela/reports/affordable_housing.cfm?pk=2070
-118.240472116104,33.9532909714884,2071,GEORGE McDONALD COURT,1812 E. 92ND ST.,Project Name: GEORGE McDONALD COURT\nAddress: 1812 E. 92ND ST.,navigatela/reports/affordable_housing.cfm?pk=2071
-118.311370787132,34.0108621002474,2072,LIME HOUSE,1800-1816 W. MARTIN LUTHER KING JR. BLVD.,Project Name: LIME HOUSE\nAddress: 1800-1816 W. MARTIN LUTHER KING JR. BLVD.,navigatela/reports/affordable_housing.cfm?pk=2072
-118.256473417792,33.9964245269277,2073,NEW HOPE SENIOR VILLA,5140 S. CENTRAL AVE.,Project Name: NEW HOPE SENIOR VILLA\nAddress: 5140 S. CENTRAL AVE.,navigatela/reports/affordable_housing.cfm?pk=2073
-118.273941154334,33.9727611308468,2074,MAIN STREET,101 W. 74TH ST.,Project Name: MAIN STREET\nAddress: 101 W. 74TH ST.,navigatela/reports/affordable_housing.cfm?pk=2074
-118.282617856303,33.9436918734983,2075,FIGUEROA OAKS,10210 S. FIGUEROA ST.,Project Name: FIGUEROA OAKS\nAddress: 10210 S. FIGUEROA ST.,navigatela/reports/affordable_housing.cfm?pk=2075
-118.275146612167,34.0343263699476,2076,AMISTAD,1959 ESTRELLA AVE,Project Name: AMISTAD\nAddress: 1959 ESTRELLA AVE,navigatela/reports/affordable_housing.cfm?pk=2076
-118.276203972923,34.0326899697486,2077,SENDEROS,2141 ESTRELLA AVE,Project Name: SENDEROS\nAddress: 2141 ESTRELLA AVE,navigatela/reports/affordable_housing.cfm?pk=2077
-118.277584450268,34.0323610575736,2078,ALEGRIA APTS.,801 W. 23RD ST.,Project Name: ALEGRIA APTS.\nAddress: 801 W. 23RD ST.,navigatela/reports/affordable_housing.cfm?pk=2078
-118.253240581035,34.0472669493553,2079,CASTELAR APTS,607 N. HILL ST,Project Name: CASTELAR APTS\nAddress: 607 N. HILL ST,navigatela/reports/affordable_housing.cfm?pk=2079
-118.265198455501,33.9944737912185,2080,TERRE ONE APTS.,5270 AVALON BLVD.,Project Name: TERRE ONE APTS.\nAddress: 5270 AVALON BLVD.,navigatela/reports/affordable_housing.cfm?pk=2080
-118.243439764351,34.0427274691417,2081,TRANSITION HOUSE,543 S. CROCKER ST.,Project Name: TRANSITION HOUSE\nAddress: 543 S. CROCKER ST.,navigatela/reports/affordable_housing.cfm?pk=2081
-118.242174864336,34.0414765864068,2082,EUGENE HOTEL,558-60 S. STANFORD AVE.,Project Name: EUGENE HOTEL\nAddress: 558-60 S. STANFORD AVE.,navigatela/reports/affordable_housing.cfm?pk=2082
-118.246804122095,34.0420348882912,2083,The Yankee,648 S. SAN JULIAN,Project Name: The Yankee\nAddress: 648 S. SAN JULIAN,navigatela/reports/affordable_housing.cfm?pk=2083
-118.26215222773,34.0432378068068,2084,OLYMPIC/HOPE,1031 S. HOPE ST.,Project Name: OLYMPIC/HOPE\nAddress: 1031 S. HOPE ST.,navigatela/reports/affordable_housing.cfm?pk=2084
-118.341689827519,34.0309986622972,2085,TOLTON COURT,2806-2816 WEST BLVD.,Project Name: TOLTON COURT\nAddress: 2806-2816 WEST BLVD.,navigatela/reports/affordable_housing.cfm?pk=2085
-118.331937801428,34.0311377571655,2086,4208 W. 28TH STREET APTS.,4208 W. 28TH,Project Name: 4208 W. 28TH STREET APTS.\nAddress: 4208 W. 28TH,navigatela/reports/affordable_housing.cfm?pk=2086
-118.27092719997,34.0811233713619,2087,ALEGRIA,2737 SUNSET BLVD.,Project Name: ALEGRIA\nAddress: 2737 SUNSET BLVD.,navigatela/reports/affordable_housing.cfm?pk=2087
-118.267603774364,34.061416095876,2088,STEEL PLAZA,287-99 S. UNION AVE.,Project Name: STEEL PLAZA\nAddress: 287-99 S. UNION AVE.,navigatela/reports/affordable_housing.cfm?pk=2088
-118.306750955956,34.0339933737315,2089,FAME WEST 25TH STREET,1940 W. 25TH ST.,Project Name: FAME WEST 25TH STREET\nAddress: 1940 W. 25TH ST.,navigatela/reports/affordable_housing.cfm?pk=2089
-118.267693260973,34.0773252699273,2090,WATERLOO HEIGHTS APTS.,1005-1011 WATERLOO ST.,Project Name: WATERLOO HEIGHTS APTS.\nAddress: 1005-1011 WATERLOO ST.,navigatela/reports/affordable_housing.cfm?pk=2090
-118.255863405785,34.0648067487459,2091,ANGELINA APTS.,1300-36 ANGELINA ST.,Project Name: ANGELINA APTS.\nAddress: 1300-36 ANGELINA ST.,navigatela/reports/affordable_housing.cfm?pk=2091
-118.256399359642,34.0639233462176,2092,COURT STREET APTS.,1301-13 W. COURT ST.,Project Name: COURT STREET APTS.\nAddress: 1301-13 W. COURT ST.,navigatela/reports/affordable_housing.cfm?pk=2092
-118.27895091405,34.0714757338667,2093,ST. ANNE'S TRANSITIONAL HOUSING,155 N. OCCIDENTAL BLVD.,Project Name: ST. ANNE'S TRANSITIONAL HOUSING\nAddress: 155 N. OCCIDENTAL BLVD.,navigatela/reports/affordable_housing.cfm?pk=2093
-118.307078176048,34.0988798690981,2094,APPIAN WAY APTS.,1536 N. SERRANO AVE.,Project Name: APPIAN WAY APTS.\nAddress: 1536 N. SERRANO AVE.,navigatela/reports/affordable_housing.cfm?pk=2094
-118.309260669366,34.0993764072741,2095,HAROLD WAY APTS.,1541 N. WESTERN AVE.,Project Name: HAROLD WAY APTS.\nAddress: 1541 N. WESTERN AVE.,navigatela/reports/affordable_housing.cfm?pk=2095
-118.299461135314,34.1007667850813,2096,MARIPOSA APTS.,1641 MARIPOSA AVE,Project Name: MARIPOSA APTS.\nAddress: 1641 MARIPOSA AVE,navigatela/reports/affordable_housing.cfm?pk=2096
-118.309273802548,34.1008249619959,2097,WESTERN CARLTON APTS.,1650-58 N. WESTERN,Project Name: WESTERN CARLTON APTS.\nAddress: 1650-58 N. WESTERN,navigatela/reports/affordable_housing.cfm?pk=2097
-118.281841769065,34.0937844943547,2098,LAGUNA SENIOR APTS.,4201 W. SUNSET BLVD.,Project Name: LAGUNA SENIOR APTS.\nAddress: 4201 W. SUNSET BLVD.,navigatela/reports/affordable_housing.cfm?pk=2098
-118.403533611376,34.0199438503698,2099,PALMS COURT,3819-3821 MOTOR AVE.,Project Name: PALMS COURT\nAddress: 3819-3821 MOTOR AVE.,navigatela/reports/affordable_housing.cfm?pk=2099
-118.291553366184,34.0097066554598,2100,WEST A HOMES,4056-60 S. VERMONT AVE.,Project Name: WEST A HOMES\nAddress: 4056-60 S. VERMONT AVE.,navigatela/reports/affordable_housing.cfm?pk=2100
-118.278350256198,34.0028658031863,2101,BROADWAY VILLAGE-II,4501 S. BROADWAY,Project Name: BROADWAY VILLAGE-II\nAddress: 4501 S. BROADWAY,navigatela/reports/affordable_housing.cfm?pk=2101
-118.278325789159,33.9964910233437,2102,BROADWAY VILLAGE II,5101 S. BROADWAY,Project Name: BROADWAY VILLAGE II\nAddress: 5101 S. BROADWAY,navigatela/reports/affordable_housing.cfm?pk=2102
-118.282674932987,33.9923652205816,2103,RICHARD N. HOGAN MANOR,5500-28 S. FIGUEROA ST.,Project Name: RICHARD N. HOGAN MANOR\nAddress: 5500-28 S. FIGUEROA ST.,navigatela/reports/affordable_housing.cfm?pk=2103
-118.216208797715,34.1335335241769,2104,DEAF COMMUNITY MULT. CENTER,2222 LAVERNA AVE.,Project Name: DEAF COMMUNITY MULT. CENTER\nAddress: 2222 LAVERNA AVE.,navigatela/reports/affordable_housing.cfm?pk=2104
-118.187976042544,34.1106546965216,2105,PISGAH VILLAGE,6026 ECHO STREET,Project Name: PISGAH VILLAGE\nAddress: 6026 ECHO STREET,navigatela/reports/affordable_housing.cfm?pk=2105
-118.329377406348,33.9844139942732,2106,BALDWIN VILLAGE/WATSON TERRACE II,6122 11TH AVE,Project Name: BALDWIN VILLAGE/WATSON TERRACE II\nAddress: 6122 11TH AVE,navigatela/reports/affordable_housing.cfm?pk=2106
-118.287042175569,33.9832119823553,2107,HOOVER SENIORS PROJECT,6202-6224 S. HOOVER,Project Name: HOOVER SENIORS PROJECT\nAddress: 6202-6224 S. HOOVER,navigatela/reports/affordable_housing.cfm?pk=2107
-118.287077077899,33.9763879462758,2108,SONYA GARDENS-Hoover,"6926, 6934, 6940 S. HOOVER ST.","Project Name: SONYA GARDENS-Hoover\nAddress: 6926, 6934, 6940 S. HOOVER ST.",navigatela/reports/affordable_housing.cfm?pk=2108
-118.273189314447,34.059731190405,2109,WESTLAKE APTS.,514 S. WESTLAKE AVE.,Project Name: WESTLAKE APTS.\nAddress: 514 S. WESTLAKE AVE.,navigatela/reports/affordable_housing.cfm?pk=2109
-118.311370787132,34.0108621002474,2110,LIME HOUSE,1800-1816 W. MARTIN LUTHER KING JR. BLVD.,Project Name: LIME HOUSE\nAddress: 1800-1816 W. MARTIN LUTHER KING JR. BLVD.,navigatela/reports/affordable_housing.cfm?pk=2110
-118.303956756003,33.8399262417869,2111,DENKER HOUSE,20902 DENKER ST,Project Name: DENKER HOUSE\nAddress: 20902 DENKER ST,navigatela/reports/affordable_housing.cfm?pk=2111
-118.273715369966,33.773811073999,2112,NEW HARBOR VISTA,410-450 WILMINGTON BLVD.,Project Name: NEW HARBOR VISTA\nAddress: 410-450 WILMINGTON BLVD.,navigatela/reports/affordable_housing.cfm?pk=2112
-118.600470060823,34.2083020769558,2113,NOBLE PINES,21611 SATICOY ST/ 7618 OWENSMOUTH,Project Name: NOBLE PINES\nAddress: 21611 SATICOY ST/ 7618 OWENSMOUTH,navigatela/reports/affordable_housing.cfm?pk=2113
-118.601559846665,34.1946954100001,2114,VINTAGE CROSSING SENIOR APTS.,6828-30 JORDAN AVE/6823-6833 OWENSMOUTH AVE,Project Name: VINTAGE CROSSING SENIOR APTS.\nAddress: 6828-30 JORDAN AVE/6823-6833 OWENSMOUTH AVE,navigatela/reports/affordable_housing.cfm?pk=2114
-118.599060263071,34.2065967489262,2115,TIERRA DEL SOL,7508 ALABAMA AVE/7505 CANOGA AVE,Project Name: TIERRA DEL SOL\nAddress: 7508 ALABAMA AVE/7505 CANOGA AVE,navigatela/reports/affordable_housing.cfm?pk=2115
-118.574015100252,34.2201966288482,2116,ROSCOE APTS.,20234 ROSCOE BLVD.,Project Name: ROSCOE APTS.\nAddress: 20234 ROSCOE BLVD.,navigatela/reports/affordable_housing.cfm?pk=2116
-118.549971513091,34.2355104566156,2117,ASHWOOD COURT,19119 NORDHOFF ST.,Project Name: ASHWOOD COURT\nAddress: 19119 NORDHOFF ST.,navigatela/reports/affordable_housing.cfm?pk=2117
-118.437972488631,34.3109081030248,2118,ASTORIA PLACE TOWNHOMES,13230 BROMONT AVE.,Project Name: ASTORIA PLACE TOWNHOMES\nAddress: 13230 BROMONT AVE.,navigatela/reports/affordable_housing.cfm?pk=2118
-118.470832176976,34.2355501792016,2119,DECRO NORDHOFF,15543 NORDHOFF ST.,Project Name: DECRO NORDHOFF\nAddress: 15543 NORDHOFF ST.,navigatela/reports/affordable_housing.cfm?pk=2119
-118.438735247314,34.179420097619,2120,OXNARD VILLA,14045 OXNARD ST.,Project Name: OXNARD VILLA\nAddress: 14045 OXNARD ST.,navigatela/reports/affordable_housing.cfm?pk=2120
-118.461785141473,34.1540206040361,2121,NOBLE SENIOR HOUSING,15100-15126 MOORPARK ST.,Project Name: NOBLE SENIOR HOUSING\nAddress: 15100-15126 MOORPARK ST.,navigatela/reports/affordable_housing.cfm?pk=2121
-118.426074075311,34.1939509972551,2122,VAN NUYS APTS.-VANOWEN,13457 VANOWEN ST.,Project Name: VAN NUYS APTS.-VANOWEN\nAddress: 13457 VANOWEN ST.,navigatela/reports/affordable_housing.cfm?pk=2122
-118.451193950651,34.2084794897534,2123,SATICOY GARDENS,14649 SATICOY ST.,Project Name: SATICOY GARDENS\nAddress: 14649 SATICOY ST.,navigatela/reports/affordable_housing.cfm?pk=2123
-118.361539329817,34.1778133647987,2124,SAFE HOUSE,5903 CAHUENGA BLVD.,Project Name: SAFE HOUSE\nAddress: 5903 CAHUENGA BLVD.,navigatela/reports/affordable_housing.cfm?pk=2124
-118.306820086841,33.9588564582995,2125,HARVARD YARD SENIOR HSG./ GLENMARY KINDER CARE,8711 S HARVARD BLVD/4733 N FIGUEROA,Project Name: HARVARD YARD SENIOR HSG./ GLENMARY KINDER CARE\nAddress: 8711 S HARVARD BLVD/4733 N FIGUEROA,navigatela/reports/affordable_housing.cfm?pk=2125
-118.2190807737,34.0352558049798,2126,MAPLE TREE VILLAGE,917 S BOYLE AVE.,Project Name: MAPLE TREE VILLAGE\nAddress: 917 S BOYLE AVE.,navigatela/reports/affordable_housing.cfm?pk=2126
-118.244363371986,34.0390331758152,2127,NEW TERMINAL HOTEL,901 E 7TH ST,Project Name: NEW TERMINAL HOTEL\nAddress: 901 E 7TH ST,navigatela/reports/affordable_housing.cfm?pk=2127
-118.281804333271,34.0617328995877,2128,THE TIDES,623 S. RAMPART BLVD.,Project Name: THE TIDES\nAddress: 623 S. RAMPART BLVD.,navigatela/reports/affordable_housing.cfm?pk=2128
-118.330842056912,33.9851301942888,2129,WEST ANGELES VILLAS,6030 CRENSHAW BLVD.,Project Name: WEST ANGELES VILLAS\nAddress: 6030 CRENSHAW BLVD.,navigatela/reports/affordable_housing.cfm?pk=2129
-118.308966065321,34.0318855326311,2130,ADAMS WEST APTS.,2635 S WESTERN AVE.,Project Name: ADAMS WEST APTS.\nAddress: 2635 S WESTERN AVE.,navigatela/reports/affordable_housing.cfm?pk=2130
-118.284866127838,34.0608166955264,2131,WILSHIRE COURTYARD,2832-60 SUNSET PL.,Project Name: WILSHIRE COURTYARD\nAddress: 2832-60 SUNSET PL.,navigatela/reports/affordable_housing.cfm?pk=2131
-118.288641549768,34.0550034666454,2132,SAN MARINO COURT APTS.,2780 SAN MARINO ST.,Project Name: SAN MARINO COURT APTS.\nAddress: 2780 SAN MARINO ST.,navigatela/reports/affordable_housing.cfm?pk=2132
-118.551748610711,34.1866045361748,2133,19207 VICTORY BLVD.,19207 VICTORY BLVD.,Project Name: 19207 VICTORY BLVD.\nAddress: 19207 VICTORY BLVD.,navigatela/reports/affordable_housing.cfm?pk=2133
-118.537353630518,34.2031253313521,2134,18540 WYANDOTTE STREET,18540 WYANDOTTE ST.,Project Name: 18540 WYANDOTTE STREET\nAddress: 18540 WYANDOTTE ST.,navigatela/reports/affordable_housing.cfm?pk=2134
-118.450561892138,34.2426815842099,2135,14610 PLUMMER STREET,14610 PLUMMER ST.,Project Name: 14610 PLUMMER STREET\nAddress: 14610 PLUMMER ST.,navigatela/reports/affordable_housing.cfm?pk=2135
-118.351126233036,34.0887210228008,2136,LINN HOUSE,1001 N. MARTEL ST.,Project Name: LINN HOUSE\nAddress: 1001 N. MARTEL ST.,navigatela/reports/affordable_housing.cfm?pk=2136
-118.29203587712,34.0073292145251,2137,VERMONT CITY LIGHTS,1011 W. 42ND PLACE,Project Name: VERMONT CITY LIGHTS\nAddress: 1011 W. 42ND PLACE,navigatela/reports/affordable_housing.cfm?pk=2137
-118.28458592853,34.0899761453702,2138,EL CENTRO LORETTO,1021 N. HOOVER ST.,Project Name: EL CENTRO LORETTO\nAddress: 1021 N. HOOVER ST.,navigatela/reports/affordable_housing.cfm?pk=2138
-118.245644869853,34.0491712382663,2139,ST. GEORGE HOTEL,115 E. 3RD ST.,Project Name: ST. GEORGE HOTEL\nAddress: 115 E. 3RD ST.,navigatela/reports/affordable_housing.cfm?pk=2139
-118.393768024485,34.2735492754854,2140,LAKEVIEW TERRACE SILVERCREST,11840 FOOTHILL BLVD.,Project Name: LAKEVIEW TERRACE SILVERCREST\nAddress: 11840 FOOTHILL BLVD.,navigatela/reports/affordable_housing.cfm?pk=2140
-118.39680564641,34.2761067782011,2141,WILLOW TREE,11960 FOOTHILL BLVD.,Project Name: WILLOW TREE\nAddress: 11960 FOOTHILL BLVD.,navigatela/reports/affordable_housing.cfm?pk=2141
-118.399001417065,34.2781870992285,2142,FOOTHILL FAMILY HOUSING PROJECT,12054-66 FOOTHILL BLVD.,Project Name: FOOTHILL FAMILY HOUSING PROJECT\nAddress: 12054-66 FOOTHILL BLVD.,navigatela/reports/affordable_housing.cfm?pk=2142
-118.222686568473,34.0529363412931,2143,OLIVARES PLEASANT AVE. TRANSITIONAL HOUSING,1208 PLEASANT AVE.,Project Name: OLIVARES PLEASANT AVE. TRANSITIONAL HOUSING\nAddress: 1208 PLEASANT AVE.,navigatela/reports/affordable_housing.cfm?pk=2143
-118.398082670793,34.1721647952296,2144,NORTH HOLLYWOOD ACCESSIBLE APTS.,12145 BURBANK BLVD.,Project Name: NORTH HOLLYWOOD ACCESSIBLE APTS.\nAddress: 12145 BURBANK BLVD.,navigatela/reports/affordable_housing.cfm?pk=2144
-118.241731604306,34.0371704189263,2145,RIVERS HOTEL,1226 E. 7TH ST.,Project Name: RIVERS HOTEL\nAddress: 1226 E. 7TH ST.,navigatela/reports/affordable_housing.cfm?pk=2145
-118.412566472231,34.2888877659724,2146,VAUGHN STREET APTS.,12860 VAUGHN ST.,Project Name: VAUGHN STREET APTS.\nAddress: 12860 VAUGHN ST.,navigatela/reports/affordable_housing.cfm?pk=2146
-118.416788493733,34.2012184396472,2147,COLONIA CORONA APTS.,13034-52 SHERMAN WAY,Project Name: COLONIA CORONA APTS.\nAddress: 13034-52 SHERMAN WAY,navigatela/reports/affordable_housing.cfm?pk=2147
-118.260605047188,34.0567715972547,2148,SKYLINE VILLAGE,1324-36 W. 4TH ST.,Project Name: SKYLINE VILLAGE\nAddress: 1324-36 W. 4TH ST.,navigatela/reports/affordable_housing.cfm?pk=2148
-118.440680150089,34.1816638900491,2149,CORNERSTONE APTS.,14128-42 CALVERT ST,Project Name: CORNERSTONE APTS.\nAddress: 14128-42 CALVERT ST,navigatela/reports/affordable_housing.cfm?pk=2149
-118.262141298847,34.0585159337898,2150,MIRAMAR CITY LIGHTS,1417-21 W. 3RD ST,Project Name: MIRAMAR CITY LIGHTS\nAddress: 1417-21 W. 3RD ST,navigatela/reports/affordable_housing.cfm?pk=2150
-118.442790771754,34.3079346708467,2151,ASTORIA VILLAGE,14211 ASTORIA ST.,Project Name: ASTORIA VILLAGE\nAddress: 14211 ASTORIA ST.,navigatela/reports/affordable_housing.cfm?pk=2151
-118.309263166977,34.0996107301364,2152,WALNUT TREE,1560-1600 N. WESTERN AVE.,Project Name: WALNUT TREE\nAddress: 1560-1600 N. WESTERN AVE.,navigatela/reports/affordable_housing.cfm?pk=2152
-118.272110050062,34.0173894707435,2153,DOWNTOWN SOUTH,162-164 E. 35TH ST.,Project Name: DOWNTOWN SOUTH\nAddress: 162-164 E. 35TH ST.,navigatela/reports/affordable_housing.cfm?pk=2153
-118.522126618843,34.2612954108715,2154,RESEDA HORIZONS,17831 SAN JOSE ST.,Project Name: RESEDA HORIZONS\nAddress: 17831 SAN JOSE ST.,navigatela/reports/affordable_housing.cfm?pk=2154
-118.272808694589,34.0586302852652,2155,HISTORIC BARBIZON HOTEL APTS.,1927-31 W. 6TH ST.,Project Name: HISTORIC BARBIZON HOTEL APTS.\nAddress: 1927-31 W. 6TH ST.,navigatela/reports/affordable_housing.cfm?pk=2155
-118.258406744261,34.0907218304847,2156,ANGELENO COURT,1934 ALLESANDRO ST.,Project Name: ANGELENO COURT\nAddress: 1934 ALLESANDRO ST.,navigatela/reports/affordable_housing.cfm?pk=2156
-118.577193161627,34.2059057206456,2157,RUNNYMEADE PLACE,20425 RUNNYMEADE ST.,Project Name: RUNNYMEADE PLACE\nAddress: 20425 RUNNYMEADE ST.,navigatela/reports/affordable_housing.cfm?pk=2157
-118.247248293009,34.0518077197466,2158,VICTOR CLOTHING LIVE / WORK LOFTS,240 S. BROADWAY,Project Name: VICTOR CLOTHING LIVE / WORK LOFTS\nAddress: 240 S. BROADWAY,navigatela/reports/affordable_housing.cfm?pk=2158
-118.279035187347,34.0614056145933,2159,ASBURY APTS.,2501-05 W. 6TH ST.,Project Name: ASBURY APTS.\nAddress: 2501-05 W. 6TH ST.,navigatela/reports/affordable_housing.cfm?pk=2159
-118.29503883383,34.0597615856316,2160,CHANCELLOR I,3191 W. 7TH ST.,Project Name: CHANCELLOR I\nAddress: 3191 W. 7TH ST.,navigatela/reports/affordable_housing.cfm?pk=2160
-118.292216185287,34.0636416809973,2161,SAENARA APTS.,3223 W. 6TH ST.,Project Name: SAENARA APTS.\nAddress: 3223 W. 6TH ST.,navigatela/reports/affordable_housing.cfm?pk=2161
-118.412579024023,34.0170784683533,2162,PALMS MANOR,3740 KELTON AVE.,Project Name: PALMS MANOR\nAddress: 3740 KELTON AVE.,navigatela/reports/affordable_housing.cfm?pk=2162
-118.260655384801,34.0561808950506,2163,EADS APTS.,421 S. BIXEL ST.,Project Name: EADS APTS.\nAddress: 421 S. BIXEL ST.,navigatela/reports/affordable_housing.cfm?pk=2163
-118.185990189522,34.0862931267509,2164,VISTA MONTEREY,4647-51 HUNTINGTON DR.,Project Name: VISTA MONTEREY\nAddress: 4647-51 HUNTINGTON DR.,navigatela/reports/affordable_housing.cfm?pk=2164
-118.273951698734,33.9923202267087,2165,MAIN PLACE APTS.,5511 S. MAIN ST.,Project Name: MAIN PLACE APTS.\nAddress: 5511 S. MAIN ST.,navigatela/reports/affordable_housing.cfm?pk=2165
-118.199049045885,34.0308027804088,2166,LORENA TERRACE,611-619 S. LORENA ST.,Project Name: LORENA TERRACE\nAddress: 611-619 S. LORENA ST.,navigatela/reports/affordable_housing.cfm?pk=2166
-118.27548992507,34.0585720985843,2167,PLAZA DE LEON,630 S. ALVARADO ST.,Project Name: PLAZA DE LEON\nAddress: 630 S. ALVARADO ST.,navigatela/reports/affordable_housing.cfm?pk=2167
-118.294155144588,34.0602190470471,2168,CHANCELLOR II,689 S. BERENDO ST.,Project Name: CHANCELLOR II\nAddress: 689 S. BERENDO ST.,navigatela/reports/affordable_housing.cfm?pk=2168
-118.285742026429,33.9832862771566,2169,HOOVER SENIORS PHASE II,708 W. 62ND ST.,Project Name: HOOVER SENIORS PHASE II\nAddress: 708 W. 62ND ST.,navigatela/reports/affordable_housing.cfm?pk=2169
-118.302005292615,34.0587492520065,2170,ARDMORE CITY LIGHTS,"737,743,749 S. ARDMORE AVE.","Project Name: ARDMORE CITY LIGHTS\nAddress: 737,743,749 S. ARDMORE AVE.",navigatela/reports/affordable_housing.cfm?pk=2170
-118.259599171339,34.0727836068451,2171,LAGUNA AVENUE,816-830 LAGUNA AVE.,Project Name: LAGUNA AVENUE\nAddress: 816-830 LAGUNA AVE.,navigatela/reports/affordable_housing.cfm?pk=2171
-118.562322443907,34.2274566283738,2172,CORBIN HOUSE,8640 CORBIN AVE.,Project Name: CORBIN HOUSE\nAddress: 8640 CORBIN AVE.,navigatela/reports/affordable_housing.cfm?pk=2172
-118.46325401703,34.2337309097833,2173,LAS TROJAS,9001 N BURNET ST.,Project Name: LAS TROJAS\nAddress: 9001 N BURNET ST.,navigatela/reports/affordable_housing.cfm?pk=2173
-118.366449097569,34.1652193873203,2174,Magnolia villas south,5220 HARMONY AVE,Project Name: Magnolia villas south\nAddress: 5220 HARMONY AVE,navigatela/reports/affordable_housing.cfm?pk=2174
-118.281448311158,34.060495585662,2175,coronado place,671 S. CORONADO ST.,Project Name: coronado place\nAddress: 671 S. CORONADO ST.,navigatela/reports/affordable_housing.cfm?pk=2175
-118.256300670564,34.0181968486609,2176,roberta stevens villas,1035-1113 E. 27TH ST.,Project Name: roberta stevens villas\nAddress: 1035-1113 E. 27TH ST.,navigatela/reports/affordable_housing.cfm?pk=2176
-118.242660990395,34.0434494931421,2177,st. mark's hotel,611 E. 5TH ST.,Project Name: st. mark's hotel\nAddress: 611 E. 5TH ST.,navigatela/reports/affordable_housing.cfm?pk=2177
-118.26690132866,34.0584410396812,2178,fourth street apartments,1562 W. 4TH ST.,Project Name: fourth street apartments\nAddress: 1562 W. 4TH ST.,navigatela/reports/affordable_housing.cfm?pk=2178
-118.329409084367,33.9779503285629,2179,eleventh avenue apartments,6726 11TH AVENUE,Project Name: eleventh avenue apartments\nAddress: 6726 11TH AVENUE,navigatela/reports/affordable_housing.cfm?pk=2179
